district,district_reported,crop,year,season_group,yield_t_ha,yield_original,yield_unit,source_report,source_page,source_period,NDVI_mean,NDVI_max,EVI_mean,EVI_max,NDRE_mean,NDRE_max,GNDVI_mean,GNDVI_max,NDWI_mean,NDWI_max,VV_mean,VV_max,VH_mean,VH_max,VV_VH_mean,VV_VH_max,rainfall_total_mm,mean_temperature_C,minimum_temperature_C,maximum_temperature_C,relative_humidity_mean,solar_radiation_MJ_m2,clay_pct,sand_pct,soil_organic_carbon_g_kg,soil_pH,soil_water_content_pct
Multan,Multan,Rice,2016-17,Kharif,2.21114,22.37,maund/acre,2016-17(1).pdf,12,current,0.353945724378623,0.597489170089794,0.2415917309629781,0.4431304379323083,0.2231674410532577,0.4012681080697154,0.4088329050858534,0.5879385069323744,-0.4088329050858534,-0.2506398679115311,-10.156887770187678,-7.974232722392402,-18.000998269375657,-15.86635212792055,7.844110499187955,10.599031586412172,170.01388516367012,31.345666022582638,25.64891359384555,36.982472140733066,49.8388863258289,4544.271408116384,23.345106464241926,36.56047771758983,13.74251117950791,7.822496947422882,21.777401733631205
Muzaffargarh,Muzzafargargh,Rice,2016-17,Kharif,2.024325,20.48,maund/acre,2016-17(1).pdf,12,current,0.3716750364246667,0.5658420418769836,0.2544731689684827,0.4143256839943646,0.2397965806309105,0.3805225934512083,0.4099677678752065,0.5781802920604425,-0.4099677678752065,-0.2293121316106253,-11.503194063606903,-10.900220918391346,-19.25587827884372,-18.61448358735795,7.752684215236779,8.45305897624518,191.92068512460324,31.21229149435784,25.38655662073636,36.94256318329026,50.93270494827881,4534.544089429218,26.08235207527239,37.969410723269775,7.650390303924253,7.857861348391416,23.2600493218038
Narowal,Narowal,Rice,2016-17,Kharif,1.771284,17.92,maund/acre,2016-17(1).pdf,12,current,0.3296863007620962,0.628677210466827,0.2182882235866151,0.4298143291455099,0.1996776958223391,0.4189052329298514,0.3961128697273104,0.5858320370249646,-0.3961128697273104,-0.2613845790503512,-11.775805819994476,-9.246815419238292,-18.60762718223021,-15.650585085393766,6.8318213622357815,9.779579497241471,608.6604167461282,27.527951236863785,22.087988782440103,33.10888307829318,62.225965430671394,4173.483214519309,25.97068612525871,36.63486821660056,9.66286449163842,7.463044303372875,23.76085870403111
Okara,Okara,Rice,2016-17,Kharif,2.65495,26.86,maund/acre,2016-17(1).pdf,12,current,0.3683914828497557,0.7115571775646259,0.2563684661567811,0.5395457380729044,0.2400157518862146,0.5083805936733413,0.4124495667592583,0.6753464098677429,-0.4124495667592583,-0.1766884203641092,-10.3459791212897,-6.740318309185045,-17.761316826527292,-14.113624800296728,7.415337705237628,11.607422179742342,313.5025897971788,30.15491574405573,24.619030468622825,35.683004098215235,53.67837039010071,4379.273149827534,23.40473392954244,35.967261177492354,7.817451115582734,7.827341128620449,21.29253346652967
Pakpattan,Pakpattan,Rice,2016-17,Kharif,2.338649,23.66,maund/acre,2016-17(1).pdf,12,current,0.3623038781439889,0.6863986533315846,0.2450651707548276,0.5108168999923923,0.2395551503891569,0.5046818026205598,0.4183207026921178,0.6607512656878269,-0.4183207026921178,-0.1987502993276907,-9.911907804318911,-6.582494552245935,-17.429355104601566,-13.96498320040012,7.517447300282693,11.691854571814206,230.74062090018185,30.695459418519132,25.08267464760739,36.33949428151924,51.05642690828309,4444.690324218485,23.48301147247133,37.31697095417453,7.623373366410298,7.774611453140449,21.324932635475925
Rahim Yar Khan,R.Y. Khan,Rice,2016-17,Kharif,1.963042,19.86,maund/acre,2016-17(1).pdf,12,current,0.4491982893354901,0.631809120635365,0.3228811432795006,0.510956963386763,0.2960158464557499,0.4367779126432481,0.4696258216479697,0.602399040460045,-0.4696258216479697,-0.2758612401372103,-10.05557998353168,-9.356353426357051,-18.142251214182423,-17.388242859324897,8.086671230650753,8.9195628121357,96.74107630884248,32.2167570407056,25.940133651776552,38.24653635681656,44.49971088942926,4680.553204155139,21.111651265869988,50.688837550636386,5.867186429407751,7.964355242788109,14.704987166304575
Rajanpur,Rajan Pur,Rice,2016-17,Kharif,2.072759,20.97,maund/acre,2016-17(1).pdf,12,current,0.3358563624784463,0.5224158873040463,0.2292630433531929,0.393524438777595,0.2118024092168542,0.3498131385220769,0.3819888810208374,0.5204857463424531,-0.3819888810208374,-0.2055284566876977,-10.301029016356004,-10.015904711620443,-18.595550316057945,-18.343200872622845,8.294521299701966,8.558464119939867,131.78739383454558,31.18116315167364,25.305511877378294,36.64613615974088,44.509463186253214,4663.922915652793,21.37507177551623,53.3536686764759,5.013416773874136,7.9907037877181555,13.31932366632535
Sahiwal,Sahiwal,Rice,2016-17,Kharif,2.24277,22.69,maund/acre,2016-17(1).pdf,12,current,0.3727357387492974,0.6541744377146806,0.2457090608378087,0.4725819847259823,0.2436196968476691,0.4641465057626192,0.4337990894129893,0.6340134974883044,-0.4337990894129893,-0.2581583831171989,-9.950937859898357,-6.938440378685711,-17.34398905466259,-14.174083803007845,7.393051194764301,11.240017658344918,248.6089447081251,30.608430918689105,24.99571552947812,36.19827276814939,51.720518047238805,4449.043219312893,23.052202960602187,37.69396028873865,7.678335022480138,7.666203061539361,20.921161883159165
Sargodha,Sargodha,Rice,2016-17,Kharif,1.741631,17.62,maund/acre,2016-17(1).pdf,12,current,0.3649845544016245,0.599049454304679,0.2326167590604539,0.4020345911330251,0.2287800537530247,0.3953440062860614,0.4183311674025846,0.5830129443212334,-0.4183311674025846,-0.2858313403869193,-10.596036526913188,-7.902269723813069,-17.466060582190785,-14.681982463143864,6.870024055277575,9.846643050051997,333.5833106940027,29.689584802775173,23.91102529526328,35.27473800390208,54.4590367996233,4300.498211262279,23.448826179669577,35.32617615897111,8.606320670300171,7.766515274993846,22.14593522259569
Sheikhupura,Sheikhupura,Rice,2016-17,Kharif,1.983799,20.07,maund/acre,2016-17(1).pdf,12,current,0.3637742892038236,0.7171254731988209,0.2451286112116686,0.5132634542415497,0.2232395261445692,0.4868249771180508,0.4056477488933244,0.6621290647662503,-0.4056477488933244,-0.15817802830747,-10.422792339767124,-7.406111584465428,-17.365611201746777,-14.242602871063776,6.942818861979669,10.531047483674554,423.1500548777363,29.2011945615546,23.60518068998691,34.74043612371919,57.77270366953,4252.635279336778,23.79850245374199,33.92274444486069,8.113721071635437,7.981257670285172,21.966428256503214
Sialkot,Sialkot,Rice,2016-17,Kharif,1.967984,19.91,maund/acre,2016-17(1).pdf,12,current,0.3758080452512987,0.7102633720238949,0.2463297294304136,0.4886331148910797,0.2307952106685873,0.4805607078832836,0.4235222721341663,0.6411595218645811,-0.4235222721341663,-0.23944106348847,-10.725162891479297,-7.992274675675564,-17.260662377958745,-14.390020785360496,6.535499486479483,9.833416963129832,542.742054735014,27.80981153036434,22.08127899950612,33.52663308725543,60.93577640366053,4217.425955202267,24.703508211283296,35.855550385987776,9.638700575593294,7.546095993918459,23.53432442400144
Toba Tek Singh,T.T. Singh,Rice,2016-17,Kharif,2.492846,25.22,maund/acre,2016-17(1).pdf,12,current,0.3605759882505813,0.5887972286957617,0.2334633421747363,0.4110114557458055,0.2336252197782912,0.4082908358730737,0.430506203347082,0.5921432005023695,-0.430506203347082,-0.2928107822004563,-11.041411544749485,-8.365263508339835,-17.794104641276697,-14.850384739988025,6.752693096527267,9.901050032665832,273.9233770555948,30.39339151256121,24.842611432256444,35.914891945146614,53.27104521952921,4449.46546955804,23.907420872767364,36.91952840911613,7.238798297002516,7.849334839720598,22.059556956591468
Vehari,Vehari,Rice,2016-17,Kharif,2.00851,20.32,maund/acre,2016-17(1).pdf,12,current,0.3712654474250534,0.6560928058667632,0.2492296706687656,0.4826979809753481,0.2463512507960196,0.4724624457715143,0.4277347712553015,0.6373757471476245,-0.4277347712553015,-0.2306856254821018,-9.50124666268308,-6.537217634965243,-16.89794636548481,-13.804578417120386,7.396699702801697,11.390367339599305,198.15341987285024,31.058129916233767,25.39907389623372,36.7238343534896,49.772164818219856,4509.426496205779,23.35603558394696,37.36146115905564,7.60582505304757,7.725447351975578,21.627885546698934
Bahawalnagar,Bahawalnagar,Sugarcane,2016-17,Kharif,62.074032,628.0,maund/acre,2016-17(1).pdf,18,current,0.3105433566167017,0.5949940284462705,0.2106491370990978,0.4469244546787246,0.1925149223129223,0.4068752953837375,0.3821398071363018,0.5996906424649456,-0.3821398071363018,-0.200640475586574,-10.875476533572618,-7.667038028484201,-18.250695627842983,-14.822284910192836,7.375219094270364,11.164671756466111,214.599410060398,31.114734525452118,25.348988523942804,36.95684691379135,48.21884893522861,4499.118052968593,22.11870410270358,49.06349018520203,6.354501521522949,7.951007997333943,16.890878257760217
Bahawalpur,Bahawalpur,Sugarcane,2016-17,Kharif,73.14456,740.0,maund/acre,2016-17(1).pdf,18,current,0.2736868559753005,0.472602069545482,0.1921821961022228,0.3655157125466058,0.167219447024777,0.3114463036850961,0.3575508289786032,0.503679123550516,-0.3575508289786032,-0.2127331634981596,-12.159942986507524,-9.850263741836091,-19.78789098478192,-17.24884504189299,7.627947998274389,10.459854375901172,149.4751445548069,32.10264722164394,26.077771555609303,37.866381701412905,44.03434243319582,4604.305844821481,17.192746641475665,63.69884000231042,3.066501846822126,8.08089996218874,6.771223062249953
Bhakkar,Bhakkar,Sugarcane,2016-17,Kharif,70.376928,712.0,maund/acre,2016-17(1).pdf,18,current,0.2678869898699539,0.458466658832548,0.1901321984251875,0.3376639400255244,0.1647224343431517,0.297147585719866,0.3307757231276039,0.4921876229463983,-0.3307757231276039,-0.1773152339484173,-12.486863064335108,-9.660663022041566,-19.7163583153637,-16.457103458436094,7.229495251028622,10.367265620557964,351.53155112160283,30.27859131420015,24.490396217803426,35.72066565927426,53.628662315558415,4426.792322425065,25.63160359057615,45.53904927822017,3.8457329597097214,8.06959084157948,18.819214794287902
Chiniot,Chiniot,Sugarcane,2016-17,Kharif,59.80062,605.0,maund/acre,2016-17(1).pdf,18,current,0.3774344879991502,0.6592606458287836,0.2505417427707003,0.466732161670165,0.2473698343672717,0.456652767117972,0.4199653391272956,0.6246042958660195,-0.4199653391272956,-0.2531738132814708,-10.774521507088464,-7.566675618493296,-17.797486452663343,-14.443425348021544,7.022964945574896,10.417482717123036,296.5838668146408,30.18153119051492,24.50434578076333,35.73508650781572,53.15519522156863,4353.733331102661,22.72814039618662,35.30343277667729,7.8960926228494355,7.877132958438076,21.451442596406565
Dera Ghazi Khan,D.G.Khan,Sugarcane,2016-17,Kharif,69.783864,706.0,maund/acre,2016-17(1).pdf,18,current,0.3173402208010046,0.4435758456486115,0.2170287984831658,0.3110153179362934,0.1951070728503406,0.2850355947615042,0.3816373626626012,0.5097140482672012,-0.3816373626626012,-0.2436162515600182,-11.23043303574288,-11.230342165096172,-19.17390248086142,-19.173798675060457,7.943469445118572,7.943593913409054,266.96630531819113,29.548441987072238,24.082433979938287,34.73043937475282,51.02313840405365,4518.250852121416,25.527653767771543,46.5829032522787,7.373084986899171,7.906591022216554,19.7663291684013
Faisalabad,Faisalabad,Sugarcane,2016-17,Kharif,61.480968,622.0,maund/acre,2016-17(1).pdf,18,current,0.3689953158696555,0.6240407033671901,0.2465097195647985,0.449601763493441,0.2409563682314411,0.4316584517792906,0.4173491841442882,0.599995744819376,-0.4173491841442882,-0.2580913059977378,-10.75021718684504,-7.845014017105193,-17.603259081730886,-14.54805845743806,6.853041894885856,10.014911359153029,296.1495450659796,30.043676465227755,24.47480039623904,35.549142072657084,54.25539503346772,4377.182502000766,22.024077833966064,36.36885306857226,6.953568654189313,7.917622652362517,20.696755361750604
Gujranwala,Gujranwala,Sugarcane,2016-17,Kharif,41.415636,419.0,maund/acre,2016-17(1).pdf,18,current,0.3472796960187499,0.7319552315848795,0.232200823362224,0.5488003380077225,0.2109757198410513,0.4965049018247364,0.3975222288389814,0.659050016174588,-0.3975222288389814,-0.1453369123466258,-10.39094764555358,-7.40375536822583,-17.081195243981885,-14.081845023853392,6.690247598428284,10.307041050363829,471.40398111415846,28.83324185286144,23.21296786469348,34.385685265000575,58.56700891865201,4230.961086556817,24.485235683249314,35.590715356752916,9.330766572438673,7.846875770874078,23.106470036221104
Gujrat,Gujrat,Sugarcane,2016-17,Kharif,52.88154,535.0,maund/acre,2016-17(1).pdf,18,current,0.3042372592711684,0.5158931425496682,0.1930892527984486,0.3514934442057462,0.1880614580156073,0.3351542351485684,0.3837822842976972,0.5182689816595355,-0.3837822842976972,-0.2740496487241079,-11.4674600189976,-8.811746718241514,-18.485771742541104,-15.853060161110069,7.018311723543532,9.989885633499854,446.5050789843144,28.018977785707865,21.878736439610435,33.906189885020815,57.00565435650939,4236.17434155561,27.123590516102457,36.540644102492436,8.616756955231118,7.559757862407028,22.946554781686913
Hafizabad,Hafizabad,Sugarcane,2016-17,Kharif,50.608128,512.0,maund/acre,2016-17(1).pdf,18,current,0.3414624800901234,0.7071842482393522,0.221375585630442,0.490972646267218,0.2098558324702825,0.4877407927609032,0.3971913412904561,0.6492535378210313,-0.3971913412904561,-0.1738654948202173,-10.779288115341204,-7.822202413738244,-17.7723588967315,-14.342706669697874,6.993070781390285,10.575539557859626,403.49723892220425,29.36197846320608,23.60612417786003,34.901624978780326,56.68298052800184,4278.457075546058,23.84118110521354,35.09881078182536,8.466257141362679,8.067641986877911,21.369870737632013
Jhang,Jhang,Sugarcane,2016-17,Kharif,65.533572,663.0,maund/acre,2016-17(1).pdf,18,current,0.3464403146109612,0.5999795786877927,0.2284142932385174,0.4180232189342001,0.2196189237802056,0.4033580227422763,0.4095490438921835,0.5945054439332843,-0.4095490438921835,-0.2609905887719344,-11.031247343247395,-8.102693037538423,-18.078132225576905,-14.95395993024223,7.046884882329525,10.326779516024018,303.6171779949445,30.6218204327254,25.042200269819936,36.07515465193831,52.27582081687311,4445.629470828276,23.65182527947516,39.0487832927443,19.239098172034044,7.87153476162931,19.996877511508462
Jhelum,Jhelum,Sugarcane,2016-17,Kharif,37.56072,380.0,maund/acre,2016-17(1).pdf,18,current,0.2717408306772453,0.4071904694510995,0.1663751540670283,0.2605754564683387,0.1637669810905353,0.2557923225996942,0.3762526942042702,0.4678729821209064,-0.3762526942042702,-0.2904761555427382,-11.703888873051868,-9.094911833422342,-18.57231303062812,-15.882859376167966,6.86842415757632,9.603821911357125,450.6348523093104,27.80981447281287,22.035484676755367,33.51012989628897,57.94881729279712,4267.430447425605,28.50895977572258,38.90203689092855,10.126246504418793,7.560819267363601,24.941683667990986
Kasur,Kasur,Sugarcane,2016-17,Kharif,55.649172,563.0,maund/acre,2016-17(1).pdf,18,current,0.3812580989558315,0.6786472309842992,0.2608520105572499,0.4982142096358296,0.2448686124888127,0.4678962000078012,0.4176593972283938,0.6344558102138363,-0.4176593972283938,-0.2335191372900832,-9.944565263020978,-7.005233998499264,-17.400430981082035,-14.33569446432046,7.455865718061037,10.844818918984194,340.3240048750138,29.514985950986983,24.01618577459796,35.03386842768309,56.6329343505904,4311.048981409094,22.308565977044726,35.52332212062098,7.3382064477110305,7.854819261245139,21.421691915340016
Khanewal,Khanewal,Sugarcane,2016-17,Kharif,71.266524,721.0,maund/acre,2016-17(1).pdf,18,current,0.350211109219597,0.6246781779796632,0.2376987143494359,0.4609385208812063,0.2188696842118284,0.4198009530247511,0.4111183588287754,0.6085610391680364,-0.4111183588287754,-0.2438310819649962,-10.055019450470288,-7.050986126632657,-17.289988163982596,-14.055873518740055,7.2349687135123055,11.186600757579974,254.30989446494607,30.933431511581404,25.29006364666979,36.5082688914583,51.0720729603726,4501.558805553933,23.503567755090092,38.05649405155875,19.786678780291243,7.633119598678892,21.627413834124713
Khushab,Khushab,Sugarcane,2016-17,Kharif,52.980384,536.0,maund/acre,2016-17(1).pdf,18,current,0.2725677765137298,0.4796567817416438,0.1795568193251991,0.3274973261863538,0.1626094284840969,0.3082638474567093,0.362598411996394,0.5266756162311724,-0.362598411996394,-0.2212000501459212,-12.521315355472728,-9.507595755954863,-19.27988896660619,-16.19643170321322,6.758573611133493,9.940972103670502,392.419534443552,29.19491481786262,23.59405576843496,34.5238784307822,53.97251109839405,4344.655972764722,28.000590696977724,42.347126330855595,6.917452467396865,7.8404631083196605,22.962123394850657
Lahore,Lahore,Sugarcane,2016-17,Kharif,54.463044,551.0,maund/acre,2016-17(1).pdf,18,current,0.3438274612028561,0.644516321434433,0.2291049802810953,0.4598101275351463,0.2104857087119664,0.4292935186489847,0.3905744833378861,0.6119914134252626,-0.3905744833378861,-0.2022622242498895,-10.612279777099593,-7.803213580362826,-17.969702676045422,-14.819404237629616,7.357422898945855,10.583941871513511,426.25104334535,28.98848834230519,23.50828959293724,34.51733324915755,59.28088510232241,4249.815973317691,23.076009321757297,34.78980299544138,7.9038899091368515,7.799288083524404,21.643877512099156
Leiah,Layyah,Sugarcane,2016-17,Kharif,63.952068,647.0,maund/acre,2016-17(1).pdf,18,current,0.3240741219181548,0.5208245962592274,0.2244278378705922,0.3697728672364475,0.2059818924872237,0.343367943517444,0.3804243686370611,0.5590995979950405,-0.3804243686370611,-0.1982239269366476,-12.153394127480636,-10.503819247700347,-19.85681380003451,-18.000446884529353,7.703419672553852,9.599361748415935,310.6430794315773,30.835327407673887,25.00657517146439,36.41492324176064,52.06386991017334,4466.114720288996,25.259149635299778,43.85033340871682,5.972445975801173,8.004599340222109,18.83386697129538
